cuisine_type,American,Chinese,French,Indian,Italian,Japanese,Korean,Mediterranean,Mexican,MiddleEastern,Southern,Spanish,Thai,Vietnamese,order_id,restaurant_name,day_of_the_week,weekend,cost_of_the_order,food_preparation_time,delivery_time,rating,rating_ge_5,rating_le_3
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478281,Blue Ribbon Sushi,Weekend,1,16.93,30,25,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477480,Yama 49,Weekend,1,22.31,29,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477997,Blue Ribbon Sushi Izakaya,Weekend,1,12.23,34,25,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476904,Blue Ribbon Sushi,Weekend,1,25.27,20,20,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477400,Sushi of Gari Tribeca,Weekend,1,29.15,22,17,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478228,TAO,Weekend,1,15.28,33,22,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477049,TAO,Weekend,1,9.65,25,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477855,Sushi of Gari 46,Weekend,1,22.26,28,22,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477987,Blue Ribbon Sushi,Weekend,1,24.25,24,23,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477508,Momoya,Weekend,1,19.35,27,28,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476661,Blue Ribbon Sushi,Weekend,1,12.13,24,23,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477253,Blue Ribbon Sushi,Weekend,1,8.54,34,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476835,TAO,Weekend,1,9.56,21,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477117,Nobu Next Door,Weekday,0,5.77,29,24,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477188,Sushi of Gari,Weekday,0,12.18,25,24,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477993,Momoya,Weekday,0,16.98,31,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477942,Yama Japanese Restaurant,Weekend,1,22.36,30,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478223,Blue Ribbon Sushi,Weekend,1,8.68,34,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477617,Blue Ribbon Sushi,Weekend,1,12.18,28,25,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477824,TAO,Weekend,1,20.47,26,30,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477240,Blue Ribbon Sushi,Weekend,1,11.83,26,21,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477076,Sushi of Gari 46,Weekend,1,31.43,29,30,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477404,Yama Japanese Restaurant,Weekend,1,6.69,28,17,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476796,Nobu Next Door,Weekday,0,16.3,20,24,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477921,Benihana,Weekend,1,29.29,20,18,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477518,Sushi Samba,Weekend,1,29.05,31,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477125,Nobu Next Door,Weekend,1,15.86,29,23,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477692,Sushi of Gari 46,Weekday,0,14.6,24,24,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477132,Blue Ribbon Sushi,Weekend,1,12.13,28,15,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477205,TAO,Weekend,1,20.23,22,20,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477999,Haru Gramercy Park,Weekday,0,29.83,20,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478017,Blue Ribbon Sushi,Weekday,0,16.01,23,31,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477354,Blue Ribbon Sushi,Weekend,1,16.2,35,26,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477316,TAO,Weekend,1,15.67,20,22,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477740,TAO,Weekday,0,25.27,24,24,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478351,Blue Ribbon Sushi,Weekend,1,12.08,31,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477764,Yama 49,Weekday,0,13,24,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478313,Momoya,Weekend,1,12.18,27,25,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477099,Blue Ribbon Sushi,Weekend,1,24.3,35,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476548,Blue Ribbon Sushi,Weekend,1,6.84,20,30,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478372,Sushi Samba,Weekend,1,6.11,30,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477121,Nobu Next Door,Weekday,0,7.86,20,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478081,Blue Ribbon Sushi Bar & Grill,Weekend,1,5.87,31,20,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476589,Sushi of Gari,Weekend,1,15.96,23,22,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477492,Blue Ribbon Sushi Bar & Grill,Weekday,0,16.2,27,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477747,Blue Ribbon Sushi,Weekend,1,9.17,25,28,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478440,Momoya,Weekend,1,12.13,22,21,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478005,Blue Ribbon Sushi Bar & Grill,Weekday,0,19.45,34,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477712,Yama 49,Weekday,0,12.61,23,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476997,Yama Japanese Restaurant,Weekend,1,14.55,20,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477394,Momoya,Weekday,0,14.02,24,30,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477587,Hatsuhana,Weekend,1,8.97,25,26,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476789,Yama Japanese Restaurant,Weekend,1,17.08,28,15,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478227,Taro Sushi,Weekday,0,16.05,35,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476759,Sushi of Gari 46,Weekend,1,12.22,24,20,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477758,Blue Ribbon Sushi Izakaya,Weekday,0,14.07,24,26,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476919,Blue Ribbon Sushi Bar & Grill,Weekend,1,13.15,30,30,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478290,Sushi of Gari 46,Weekend,1,31.43,35,23,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477324,Blue Ribbon Sushi Izakaya,Weekday,0,12.13,30,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478426,Blue Ribbon Sushi Bar & Grill,Weekend,1,14.12,21,24,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476860,Nobu Next Door,Weekday,0,29.15,28,25,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478343,Momoya,Weekday,0,8.54,28,29,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478366,Samurai Mama,Weekend,1,11.64,21,18,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477846,Blue Ribbon Sushi,Weekday,0,24.25,30,26,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478430,The Loop,Weekend,1,24.3,21,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478119,Sushi of Gari Tribeca,Weekday,0,10.86,28,28,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477671,Nobu Next Door,Weekend,1,6.02,33,24,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476940,Sushi of Gari 46,Weekday,0,5.77,32,24,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477488,Sushi of Gari 46,Weekend,1,12.56,20,22,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477108,Blue Ribbon Sushi,Weekend,1,29.68,26,30,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477506,Blue Ribbon Sushi Bar & Grill,Weekday,0,13.05,22,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478309,Momoya,Weekday,0,16.05,34,33,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477279,TAO,Weekend,1,16.15,24,22,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477013,Donburi-ya,Weekday,0,8.01,30,30,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478333,Sushi of Gari 46,Weekend,1,22.26,27,26,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477151,Blue Ribbon Sushi Bar & Grill,Weekend,1,22.36,25,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477169,Blue Ribbon Sushi Bar & Grill,Weekday,0,12.08,29,24,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477229,Hatsuhana,Weekday,0,17.03,35,33,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476764,Sushi Samba,Weekend,1,13,33,21,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476567,Blue Ribbon Sushi,Weekend,1,13,34,15,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478404,Blue Ribbon Sushi Bar & Grill,Weekend,1,33.03,28,15,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477700,Blue Ribbon Sushi,Weekday,0,33.37,30,27,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477221,Blue Ribbon Sushi Izakaya,Weekend,1,33.03,34,23,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478301,Asuka Sushi,Weekday,0,22.75,25,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476905,Blue Ribbon Sushi Bar & Grill,Weekday,0,5.72,32,26,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477282,Sushi of Gari Tribeca,Weekend,1,12.42,23,20,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476779,Sushi Samba,Weekend,1,31.33,35,20,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477800,Sushi Choshi,Weekend,1,13.73,35,27,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476786,Blue Ribbon Sushi,Weekend,1,6.74,22,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478177,Blue Ribbon Sushi,Weekend,1,11.59,22,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477829,Blue Ribbon Sushi,Weekend,1,9.32,32,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478243,Blue Ribbon Sushi,Weekend,1,29.1,21,15,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476679,Blue Ribbon Sushi Izakaya,Weekend,1,14.41,22,20,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477697,Momoya,Weekday,0,29.1,21,29,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476712,Blue Ribbon Sushi,Weekday,0,9.75,27,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478101,TAO,Weekend,1,13.97,28,25,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477968,Sushi of Gari,Weekend,1,6.69,22,16,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477269,Sushi Samba,Weekend,1,6.84,27,20,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477911,Sushi of Gari Tribeca,Weekend,1,12.18,35,19,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477564,Sushi Samba,Weekend,1,12.61,29,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477686,Nobu Next Door,Weekend,1,12.18,29,20,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478181,Benihana,Weekday,0,25.22,27,27,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477827,Blue Ribbon Sushi Izakaya,Weekday,0,8.83,34,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476591,Blue Ribbon Sushi,Weekend,1,16.1,26,17,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478162,TAO,Weekend,1,15.52,32,27,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476986,TAO,Weekend,1,15.86,22,17,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477789,Sushi Samba,Weekday,0,22.85,21,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477242,Blue Ribbon Sushi,Weekday,0,14.12,35,33,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477709,Blue Ribbon Sushi,Weekend,1,5.97,31,30,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478232,Blue Ribbon Sushi Bar & Grill,Weekend,1,12.18,24,15,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477866,Blue Ribbon Sushi,Weekend,1,9.41,24,18,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478019,Blue Ribbon Sushi Izakaya,Weekend,1,16.1,20,28,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478233,TAO,Weekday,0,12.08,24,26,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477840,Blue Ribbon Sushi,Weekend,1,19.4,24,25,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477250,Nobu Next Door,Weekend,1,19.35,28,30,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477703,Momoya,Weekend,1,11.59,20,21,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478344,Sushi of Gari Tribeca,Weekend,1,9.46,32,20,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476787,TAO,Weekday,0,6.69,26,25,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476833,Sushi of Gari 46,Weekend,1,9.02,32,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477054,Sushi of Gari Tribeca,Weekend,1,14.07,34,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477120,Blue Ribbon Sushi,Weekday,0,6.79,21,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476858,Blue Ribbon Sushi,Weekend,1,12.13,26,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477578,Blue Ribbon Sushi,Weekend,1,12.18,27,16,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477992,Blue Ribbon Sushi Izakaya,Weekday,0,19.45,33,32,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478318,TAO,Weekday,0,22.12,32,30,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476845,Blue Ribbon Sushi,Weekend,1,12.13,31,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477900,Sushi of Gari Tribeca,Weekend,1,8.63,33,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476636,Terakawa Ramen,Weekend,1,14.65,30,16,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478214,TAO,Weekend,1,25.22,28,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478220,Blue Ribbon Sushi,Weekend,1,8.83,20,19,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477059,Blue Ribbon Sushi,Weekend,1,17.07,27,15,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478203,Hatsuhana,Weekend,1,14.07,27,24,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477684,TAO,Weekend,1,15.28,20,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477641,Blue Ribbon Sushi,Weekend,1,24.2,29,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477811,Blue Ribbon Sushi,Weekend,1,24.3,32,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478049,TAO,Weekend,1,12.71,22,17,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477426,Blue Ribbon Sushi,Weekend,1,19.35,26,23,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476962,Blue Ribbon Sushi,Weekday,0,12.9,25,31,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476797,Blue Ribbon Sushi,Weekend,1,16.15,23,21,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476824,Momoya,Weekend,1,19.4,27,16,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478103,Blue Ribbon Sushi,Weekend,1,12.95,25,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476807,Blue Ribbon Sushi,Weekend,1,16.49,24,30,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478382,Nobu Next Door,Weekend,1,15.91,26,15,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477701,Kanoyama,Weekend,1,32.98,35,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477215,Blue Ribbon Sushi Bar & Grill,Weekend,1,24.25,25,26,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478182,Momoya,Weekday,0,25.27,31,30,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476802,Blue Ribbon Sushi,Weekend,1,14.02,23,18,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476735,Blue Ribbon Sushi Bar & Grill,Weekday,0,11.69,21,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476767,Blue Ribbon Sushi Izakaya,Weekend,1,18.24,32,22,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477043,Blue Ribbon Sushi,Weekend,1,6.74,22,28,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477024,Nobu Next Door,Weekend,1,12.18,32,23,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477140,Blue Ribbon Sushi,Weekend,1,24.25,35,16,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478286,Blue Ribbon Sushi Izakaya,Weekday,0,29.05,28,25,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477118,Nobu Next Door,Weekend,1,5.77,25,29,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478128,TAO,Weekend,1,14.75,35,19,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478042,TAO,Weekend,1,29.05,35,24,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477078,Izakaya Ten,Weekday,0,12.23,23,24,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476576,Blue Ribbon Sushi,Weekend,1,31.43,24,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477061,Blue Ribbon Sushi,Weekday,0,13,22,31,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478438,Blue Ribbon Sushi Bar & Grill,Weekend,1,9.12,27,27,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477062,Blue Ribbon Sushi,Weekend,1,19.4,26,17,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476686,Blue Ribbon Sushi,Weekend,1,16.44,30,29,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477340,Blue Ribbon Sushi,Weekend,1,12.13,30,28,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1476713,Blue Ribbon Sushi Izakaya,Weekend,1,15.76,33,23,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477033,Sushi of Gari 46,Weekend,1,29.05,35,26,3,0,1
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478084,Blue Ribbon Sushi,Weekend,1,22.07,33,15,4,0,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1478045,Yama 49,Weekend,1,31.33,21,27,5,1,0
Japanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477357,Go! Go! Curry!,Weekend,1,20.18,22,29,3,0,1
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1478164,Cho Dang Gol,Weekend,1,11.84,25,16,5,1,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1476894,Don's Bogam BBQ & Wine Bar,Weekend,1,14.07,33,16,3,0,1
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1477307,Cho Dang Gol,Weekend,1,5.77,21,17,5,1,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1477985,Cho Dang Gol,Weekend,1,12.13,29,16,4,0,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1478363,Cho Dang Gol,Weekend,1,29.25,23,21,4,0,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1477461,Kori Restaurant and Bar,Weekday,0,12.18,26,26,4,0,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1476856,Woorijip,Weekend,1,8.25,26,26,3,0,1
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1477746,Don's Bogam BBQ & Wine Bar,Weekend,1,12.61,25,26,4,0,0
Korean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1476790,Cho Dang Gol,Weekday,0,12.18,20,26,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478264,Jack's Wife Freda,Weekday,0,16.15,22,24,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476727,Jack's Wife Freda,Weekday,0,12.95,22,33,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477415,Mamoun's Falafel,Weekend,1,14.41,33,26,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477513,Jack's Wife Freda,Weekday,0,12.18,23,31,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477485,Jack's Wife Freda,Weekend,1,6.69,21,16,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476562,Mamoun's Falafel,Weekend,1,14.12,31,15,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477079,Jack's Wife Freda,Weekend,1,12.13,33,23,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476811,Barbounia,Weekend,1,16.93,30,18,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476934,Jack's Wife Freda,Weekend,1,32.93,21,16,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476968,Jack's Wife Freda,Weekend,1,29.05,35,28,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476725,Barbounia,Weekend,1,13.97,29,25,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478093,Barbounia,Weekend,1,20.18,29,19,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476740,Jack's Wife Freda,Weekday,0,25.17,31,25,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477715,Jack's Wife Freda,Weekend,1,9.41,28,15,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478092,Jack's Wife Freda,Weekend,1,15.47,33,16,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477463,Mamoun's Falafel,Weekday,0,12.18,25,30,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478427,Pylos,Weekday,0,14.12,26,24,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477088,Mamoun's Falafel,Weekend,1,12.61,21,17,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477241,Jack's Wife Freda,Weekday,0,14.12,25,25,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477961,Jack's Wife Freda,Weekend,1,31.43,34,20,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477344,Jack's Wife Freda,Weekday,0,5.67,24,29,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477760,Jack's Wife Freda,Weekend,1,22.75,35,29,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477237,Jack's Wife Freda,Weekend,1,16.15,26,22,4,0,0
